code,latitude,longitude,ipnitypes_nodes.node_id,ipnitypes_nodes.type_holder_code
,,,2953,"Herb. Bhawabhuti college, Amgaon."
MAO,-12.834074,45.135062,2954,MAO
,,,2955,00749852
,,,2956,108482
,,,2957,Herb. Agric. Nat. Res. Center Khuzestan
EBH,55.950001,-3.2,2958,EBH
,,,2959,BRI 654615 (2 sheets)
,,,2960,S Ekman H
,,,2961,Herb. Shuka
IUI,37.456211,126.659813,2962,IUI
,,,2963,IRFR
,,,2964,NAP-GUSS
IZEF,38.460419,27.226803,2965,IZEF
,,,2966,CPC
,,,2967,Herb. G.Gottschlich
,,,2968,26172
,,,2969,26177
,,,2970,26178
,,,2971,NMW V.2010.1.213
,,,2972,IbF
,,,2973,FAB
,,,2974,"Herbarium, Faculty of Agro Industry and Natural Resources, Universiti Malaysia Kelantan"
,,,2975,FI-B
,,,2976,FI-PS
,,,2977,"Community Herb., Scarascia Magnozza Genetic Resource Centre, MSSRF, Chennai"
,,,2978,"Herb. M. S. Swaminathan Res. Foundat., Kalpetta"
,,,2979,MSSH
FLD,37.274049,-107.870727,2980,FLD
UBA,47.914122,106.9708025,2981,UBA
CHIA,23.471518,120.445449,2982,CHIA
,,,2983,COM
,,,2984,Herb. of Shahid Bahonar University of Kerman
,,,2985,BO preserved in 50% ethanol
,,,2986,Herbarium of Caucasus State Nature Reserve
GUL,37.698811,30.597555,2987,GUL
,,,2988,"Palaeobiology Group, Agharkar Research Institute, Pune, India (pollen repository of MACSG)"
,,,2989,"Herbarium of the Andean Orchid Research Center, University Alfredo Pérez Guerrero"
,,,2990,RUB
,,,2991,UGDA-HBM
,,,2992,L carp.
,,,2993,ATREE
UNR,-33.018822,-60.863522,2994,UNR
,,,2995,Vale District BLM
,,,2996,ECOSUR
,,,2997,Herb. Speta
,,,2998,Herb. Ningxia Agric. Environ. Monit. Sta.
,,,2999,K spirit material only
ASE,-10.9986,-37.2316,3000,ASE
,,,3001,E E00107717 & E00107665 (two sheets)
,,,3002,6241529
,,,3003,Herb. Bozok Univ.
,,,3004,"Jarvis College, Hawkins, Texas"
,,,3005,HHAP
,,,3006,"Herbarium School of enviromental Sciences, Mahatma Gandhi University, Kottayam, Kerala"
,,,3007,Herb. Suan Luang Rama IX
IFRD,27.020868,101.085701,3008,IFRD
,,,3009,SAN SAN
,,,3010,"CHR 610435, 610436,"
,,,3011,Herb. Lloret
,,,3012,ESG: HUELVA (author's pers. herb.)
,,,3013,HUEFS [159531]
,,,3014,CEPEC [18495]
,,,3015,CEPEC [65024]
,,,3016,HUEFS [152429]
,,,3017,ALCB [39384]
,,,3018,Herb. J.Benito Ayuso
NHMC,35.305641,25.150888,3019,NHMC
,,,3020,Herb. Jean-Marc Moingeon
,,,3021,Herbarium René Gämperle
UTV,42.42561,12.0857,3022,UTV
,,,3023,Herb. Asaf Shifman
PAMUH,37.810825,29.080528,3024,PAMUH
LUB,53.860119,10.6851,3025,LUB
,,,3026,University of Laos Herbarium
HEPH,-15.874,-47.8413,3027,HEPH
,,,3028,00624068
,,,3029,00624069
,,,3030,"ERE 129604,"
HERBAM,-9.898048,-56.097667,3031,HERBAM
LPD,0,0,3032,LPD
,,,3033,VSU
,,,3034,VDB (BRIT)
,,,3035,MGML
CAME,43.137119,13.071498,3036,CAME
APSC,36.530449,-87.336472,3037,APSC
,,,3038,Herb. Pei-Shan Wang
,,,3039,"PTBG 044161,044162,"
,,,3040,04916435
,,,3041,"PTBG 038520, 038521, 038522, 038523,"
GAP,44.5598,6.07543,3042,GAP
,,,3043,16391
KUZ,55.335941,86.166618,3044,KUZ
,,,3045,"ZT 156/1658-9,"
,,,3046,3640192
,,,3047,00722274
,,,3048,Herbarium Weber
BHO,39.324768,-82.103125,3049,BHO
,,,3050,"Herbarium of the Faculty of Education, Selçuk Univ."
SDNH,-26.494385,31.378405,3051,SDNH
TAIE,23.8284626,120.8006969,3052,TAIE
,,,3053,Herb. S.Baumann
,,,3054,Bozok Univ. Biol. Dept. Herbarium
MADM,32.649521,-16.911938,3055,MADM
MADS,38.635662,-9.268451,3056,MADS
,,,3057,RILOG
,,,3058,UNELLEZ
,,,3059,Herb. Stip. M. Nobis
,,,3060,BM left hand specimen
,,,3061,LE left-hand plant only
,,,3062,BM 000040917 (left-hand plant only)
,,,3063,UG DA-DLSz
UFA,54.751984,55.965527,3064,UFA
,,,3065,Herb. Laboratorio de Ecología Vegetal del Departamento de Botánica de la Universidad de Valencia
,,,3066,TSN
,,,3067,Herb. National University of Tainan
,,,3068,In Herbario Hintoni
FURB,-26.906187,-49.077797,3069,FURB
,,,3070,K spirit material
SURCO,2.941455,-75.298539,3071,SURCO
TRA,32.861759,-117.246872,3072,TRA
,,,3073,RERTH
,,,3074,Herbarium of Daraina
,,,3075,BERG
,,,3076,Herbarium of Nowshahr Botanical Garden
BAMU,19.902446,75.313447,3077,BAMU
,,,3078,NLS
,,,3079,Central Mindanao University Herbarium
HUAM,-3.100081,-59.97641,3080,HUAM
MSNM,45.471531,9.202101,3081,MSNM
,,,3082,29517
,,,3083,"TNS 738743, 738746,"
CHIS,47.02661,28.841611,3084,CHIS
,,,3085,"Herbário da Embrapa Clima Temperado, Pelotas, RS, Brasil"
NGBB,40.9953587,29.1186731,3086,NGBB
,,,3087,Ernst Schmidt Herbarium
,,,3088,CPC Herbarium
,,,3089,Hb. Akhani
TMRC,35.748001,51.381311,3090,TMRC
,,,3091,Herb. Centro de Pesquisas do Cacau
,,,3092,MADw
HIFP,11.929085,79.827881,3093,HIFP
ANKO,39.925926,32.824638,3094,ANKO
,,,3095,DRLT (unregistered herbarium acronym)
,,,3096,TCGRI
,,,3097,field herbarium of Daraina
COFC,37.884033,-4.77291,3098,COFC
,,,3099,Akdeniz Univ. Herb.
,,,3100,"KH, Korea National Arboretum"
,,,3101,K sheet II
,,,3102,K sheet I
HUPG,-25.091095,-50.142277,3103,HUPG
,,,3104,SFPR
,,,3105,Herb. Geo.B.Hinton
,,,3106,HMN
,,,3107,Herbarium S. Jessen
,,,3108,BCSIRH
HUTO,-8.840077,-48.505781,3109,HUTO
,,,3110,"Herb. Orchid, Tippi"
,,,3111,Herb. Forest Science Institute of Vietnam
,,,3112,Herb. Cau Hai Silvicultural Research & Experimental Centre
,,,3113,FSIV-CH
,,,3114,Xal.
,,,3115,Herb. Bali Bot. Gard.
KRIB,36.369301,127.354668,3116,KRIB
VNMN,21.45,104.8,3117,VNMN
OMUB,41.366962,36.185627,3118,OMUB
,,,3119,WIND (lost)
BJ,27.295017,105.312333,3120,BJ
,,,3121,Herb. Pei-Shan Wang (Guizhou Institute of Biology)
,,,3122,MO n
CSAU,44.960129,34.106075,3123,CSAU
,,,3124,K upper left fragment
,,,3125,LIST
IEA,42.466462,1.492116,3126,IEA
FBC,8.45797,-13.25983,3127,FBC
HNG,9.543531,-13.676337,3128,HNG
,,,3129,IZTA (the entire plant deposited in alcohol)
,,,3130,"MEL 3 sheets(117392,"
,,,3131,UFRPE
,,,3132,"Herb. Forest Science Institute of Vietnam, Hanoi"
,,,3133,Selçuk Üniv. E?itim Fak. Herb.
,,,3134,"IBSC 0759345,"
,,,3135,HNEFU
,,,3136,"Herb. Inst. Chinese Materia Medica, Shanghai University of TCM"
CWC,43.025238,-108.398918,3137,CWC
,,,3138,Isabela State University
,,,3139,Bozok Univ. Herb.
,,,3140,Bozok Univ. Biology Dept. Herbarium
FUK,35.973289,136.131348,3141,FUK
,,,3142,VAB (VAB
,,,3143,BOKR
,,,3144,Herb. Universiti Malaysia Kelantan
,,,3145,THBB [alcohol preserved]
,,,3146,BFK
,,,3147,TURX
,,,3148,SP on 4 sheets
,,,3149,B on 3 sheets
,,,3150,FI on 2 sheets
,,,3151,G on 3 sheets
,,,3152,K on 3 sheets
,,,3153,NY on 4 sheets
,,,3154,P on 3 sheets
,,,3155,PRC on 3 sheets
,,,3156,RB on 3 sheets
,,,3157,VIC on 3 sheets
,,,3158,SP on 3 sheets
,,,3159,NY on 2 sheets
,,,3160,P on 2 sheets
,,,3161,RB on 2 sheets
,,,3162,SP on 2 sheets
UASB,13.080103,77.574897,3163,UASB
,,,3164,MSS
,,,3165,G00330211
,,,3166,"P 00750254, 00750251, 00750252 &"
,,,3167,ZAFC
,,,3168,Herb. Paradis
IAUM,36.3452,59.5531,3169,IAUM
,,,3170,KRIBI
,,,3171,National History Museum of Jilin
,,,3172,"MSSRF Herbarium, Kalpetta, Wayanad"
,,,3173,Center for Plant Conservation Herbarium
CDCM,30.661591,104.060898,3174,CDCM
,,,3175,NIBR
,,,3176,LE-TRINIUS
HTO,-10.712542,-48.403721,3177,HTO
,,,3178,"Herb. MSSRF, Community Agrobiodiversity Centre, Wayanad, Kerala"
,,,3179,"Herbarium of Biology, Dept of Bozok Univ."
,,,3180,"Herbarium of Biology, Dept of Erciyes Univ."
,,,3181,6240502
CURLA,15.75939,-86.780884,3182,CURLA
,,,3183,MANCH EM552
,,,3184,LE (two isotypes)
,,,3185,Herb. Forest Sci. Inst. Vietnam
,,,3186,Herbarium of Alzahra University
,,,3187,362767
,,,3188,6327520
,,,3189,SEl
,,,3190,JBL in spirit
,,,3191,Herb. J. and P. Devillers-Terschuren
,,,3192,Herb. M.Hirth
BBB,-38.70636,-62.223194,3193,BBB
FH,42.379175,-71.114207,3194,FH
,,,3195,VTN
,,,3196,110153
,,,3197,26597
WYAC,41.315407,-105.569158,3198,WYAC
,,,3199,LL-TEX
BUH,33.34058,44.400879,3200,BUH
SAUF,30.488022,103.518106,3201,SAUF
,,,3202,ME
WB,49.76474,9.93264,3203,WB
,,,3204,25698
,,,3205,WAM
,,,3206,26074
,,,3207,31980
,,,3208,CUHF
GF,26.647481,106.630103,3209,GF
HTU,13.588793,44.023215,3210,HTU
,,,3211,Centro de Estudios Andayu S.C.
,,,3212,"Herbario de la Esc. De Biología, Rubiaceae, Flora de Tabasco"
,,,3213,712924
,,,3214,712926
,,,3215,712927
,,,3216,712903-712906
,,,3217,0487982
,,,3218,0495765-0495767
,,,3219,712908
,,,3220,712910
,,,3221,231653
,,,3222,321473
,,,3223,436329
,,,3224,436603
,,,3225,712917-712919
,,,3226,Sree Krishna College Herbarium
,,,3227,Sree Narayana College Herbarium
,,,3228,G.B.Pant University Herbarium
,,,3229,Herb. Hadjikyriakou).
,,,3230,Karadeniz Technical Univ. Herb.
,,,3231,Rize Univ. Herb.
,,,3232,674486
LTU,32.527466,-92.63829,3233,LTU
RSPF,-28.228128,-52.380921,3234,RSPF
,,,3235,VDB/BRIT
,,,3236,110855/b
,,,3237,110508/b
ROZ,50.161568,14.383519,3238,ROZ
,,,3239,110508/d
BAH,-13.002465,-38.506538,3240,BAH
,,,3241,"CPNP 09334, 09309, 09310 &"
,,,3242,Herb. Urmieh University
,,,3243,MEL 2096101 (spirit)
,,,3244,MEL 2265104 (spirit)
,,,3245,Herb. B. Y?ld?z
,,,3246,TEHF
,,,3247,WU 9965 &
,,,3248,CAHP
,,,3249,WGRZ
AGUCH,-33.5695942,-70.6301379,3250,AGUCH
,,,3251,Herb. L. Shuka
EIU,39.479703,-88.175135,3252,EIU
,,,3253,"Herb. School Forest., Kepong, Malaysia"
,,,3254,TFMC/PV
,,,3255,Herb. Flores & Watson
T,35.7024743,51.4283752,3256,T
,,,3257,Herb. Univ. Isfahan
NHCP,28.627165,77.218147,3258,NHCP
,,,3259,826816
,,,3260,977897
,,,3261,HYU
,,,3262,"Herb. Centre Medic. Pl. Res., Kottakkal"
,,,3263,"P P00256463, P00354135,"
,,,3264,"International Center for Tropical Agriculture, Cali, Colombia"
,,,3265,MEXu
,,,3266,ORUM
HKS,35.317228,46.999616,3267,HKS
NLUH,16.435829,120.548607,3268,NLUH
,,,3269,"Herb. Bot. Dept. Agron. Super. Natl. School, ENSA, El Harrach"
,,,3270,MEXU-Tuxtlas
SGN,10.78264,106.701762,3271,SGN
,,,3272,"CMS College, Kerala"
,,,3273,"Herb. Center Plant Conservation, Hanoi"
,,,3274,PETH
,,,3275,FHU
,,,3276,CHRIS-PP
MSUT,16.32284,103.296761,3277,MSUT
,,,3278,RSA-POM
,,,3279,00835435
,,,3280,00835436
,,,3281,00835615
,,,3282,00835614
UCH,8.4315043,-82.4500215,3283,UCH
,,,3284,"K,"
,,,3285,BIN
,,,3286,Sre Ganesan Herbarium (Madura Colleg)
VFM,20.9951391,105.8906937,3287,VFM
,,,3288,Herb. Myanmar Floriculturist Association
ECUAMZ,-1.4823,-78.0021,3289,ECUAMZ
HUFSJ,-21.1392277,-44.260354,3290,HUFSJ
,,,3291,CHIS-PP
MRSN,45.064697,7.688715,3292,MRSN
,,,3293,Y?ld?r?ml? Herbarium
,,,3294,Herb. Giannopoulos
BRU,41.83088,-71.398003,3295,BRU
GSMNP,35.700096,-83.521652,3296,GSMNP
SCAR,54.27933,-0.402841,3297,SCAR
DBG,39.7299,-104.96,3298,DBG
CHAM,-29.41116,-66.834686,3299,CHAM
,,,3300,SKC
VAFS,21.078077,105.773912,3301,VAFS
,,,3302,Vietnam Nat. Mus. of Nature
,,,3303,HIKK 1316 HN
,,,3304,"ERE 176811, 176814,"
,,,3305,MKUH
IBSD,23.15844,112.567589,3306,IBSD
CBPF,43.567999,2.124873,3307,CBPF
,,,3308,Herb. Lab. Fac. Pharm. Phnom Penh
,,,3309,SNG
,,,3310,Herb. T.P.Osilia
UM,48.768107,30.235142,3311,UM
,,,3312,Herb. Forest Sci. Inst. Vietnam CH
,,,3313,Herb. Vietnam. Acad. Forest Sci.
,,,3314,"Herb. Forest Sci. Centre Centr. N. Vietnam, Vietnam. Acad. Forest Sci."
,,,3315,Herb. Xiamen Bot. Gard.
,,,3316,Cau Hai Silvicult. Res. Exp. Centre of FSIV
,,,3317,CORD 00006744 &
,,,3318,Herb. Bingöl Univ.
,,,3319,Herb. Mustafa Kemal Univ.
,,,3320,Herb. Opole Univ.
,,,3321,Res. Herb. Daraina
,,,3322,Herb. Hunan Food Drug Vocational Coll.
,,,3323,Herb. Dept. Bot. Mangalore Univ.
TGU,42.426414,19.260376,3324,TGU
,,,3325,"EAC 19335B, RB"
,,,3326,MAU 0010961 &
SXAU,36.863678,111.632111,3327,SXAU
SUFA,35.566444,45.443498,3328,SUFA
GBH,24.822,-100.078,3329,GBH
,,,3330,Bozok Univ. Biol. Dept Herb.
,,,3331,114673
,,,3332,Herb. Bozok Univ. Biol. Dept.
TAUF,40.632721,22.948717,3333,TAUF
,,,3334,"Herb. Gianguzzi (Dept. of Scienze Agrarie e Forestali, Palermo)"
,,,3335,Herb. D.J.McCosh
,,,3336,VAL 210
,,,3337,MKCH
,,,3338,L [Herb. Siebold (L
,,,3339,Herb. CMS college Kottayam
,,,3340,MNR
,,,3341,Community Agrobiodiversity Centre herbarium
,,,3342,Swaminathan Research Foundation herbarium
,,,3343,Hb. Arán
BRIP,-27.495239,153.029962,3344,BRIP
LSCR,10.430581,-84.006544,3345,LSCR
,,,3346,Huaihua University
MB,50.81588,8.769537,3347,MB
HLDG,8.810585,-82.940201,3348,HLDG
DIAM,-18.24161,-43.600477,3349,DIAM
,,,3350,Erciyes Univ. Herb.
GMDRC,35.012329,-115.65345,3351,GMDRC
,,,3352,USR
,,,3353,BRUN 004
,,,3354,Herb. Fern. Casas
,,,3355,Falkland Islands National Herbarium
HUESBVC,-14.889356,-40.803637,3356,HUESBVC
PUC,-26.6891,27.0908,3357,PUC
,,,3358,PATR
,,,3359,ACG
,,,3360,Herb. J. & P.Devillers-Tersch.
,,,3361,herb. Global University Lebanon
,,,3362,herb. Lebanese University
,,,3363,Herb. J. & P.Devill.-Tersch
LU,22.3624,114.087889,3364,LU
,,,3365,FHUM
,,,3366,MH 320 A
,,,3367,"ERE 187572,"
NCP,51.39815,-2.859719,3368,NCP
GC,5.65,-0.18333,3369,GC
,,,3370,0070691
,,,3371,Herb. Navajo Nation
,,,3372,00078288
,,,3373,GDFI
,,,3374,CERNAR
,,,3375,MUC
,,,3376,IFG
,,,3377,UPBC
,,,3378,5682089
,,,3379,NTBG
,,,3380,"Herb. Museo di Storia Naturale dell' Insubria, Clivio"
,,,3381,"Herbarium of NE Regional institute of Science & Technology, Nirjuli"
,,,3382,K excluding the specimen 'Hantani'
,,,3383,MSSRF
,,,3384,SNCH
UAGC,17.546711,-99.486816,3385,UAGC
,,,3386,IUG
,,,3387,"TNS 1025460,"
ANHC,34.752019,-92.282041,3388,ANHC
UMO,0,0,3389,UMO
,,,3390,"Herb. Amazonia Meridional, Mato Grosso"
,,,3391,Herb. Selçuk Univ. (Faculty Education)
,,,3392,MKU
,,,3393,Herb. National Univ. Tainan
,,,3394,29919
,,,3395,29970
,,,3396,"CAbC-MSSRF Herbarium, Wayanad"
SIMF,45.123299,34.210625,3397,SIMF
,,,3398,UAM-I
,,,3399,XAl
XOLO,19.496241,-98.891937,3400,XOLO
,,,3401,Herb. H. Akhani
,,,3402,HUESC
UFACPZ,-9.974108,-67.808298,3403,UFACPZ
,,,3404,HØ
,,,3405,NMW V.2012.4.132
,,,3406,Herb. Tórshavn Nat. Hist. Mus.
,,,3407,JR
HSNU,31.229186,121.404575,3408,HSNU
,,,3409,Herb. Allhabad
,,,3410,Herb. Madras Christian College
,,,3411,"Tambaram, Chennai and Sri Paramakalyani Centre for Environmental Sciences Herb., Alwarkurichi"
,,,3412,CELEMS
,,,3413,K-W
,,,3414,Herb. Daraina
,,,3415,TFMC PV
,,,3416,Herb. CEDREM
,,,3417,Herb. Watson & Flores
,,,3418,"Herb. Inst. Bioresources and Sustainable Development, Imphal"
,,,3419,08520445
,,,3420,PERTH 08552304 &
DLU,11.953899,108.444339,3421,DLU
,,,3422,GEN
,,,3423,B B 10
,,,3424,Herbarium of the University of Isfahan
,,,3425,MANO
ACM,31.88349,117.178253,3426,ACM
HFLA,41.9136894,12.4742943,3427,HFLA
,,,3428,PDN
ITCV,23.745686,-99.136078,3429,ITCV
,,,3430,TAMUX
,,,3431,"P P-02432630,"
,,,3432,"SEY P-02432630,"
,,,3433,"Herbarium of the Universidade Estadual do Oeste do Paraná, Brazil"
UNOP,-24.9868,-53.4499,3434,UNOP
,,,3435,ANI
,,,3436,HN 00000
CSH,31.081674,121.178709,3437,CSH
,,,3438,"Herb. Center Pl. Conserv., Hanoi"
,,,3439,"Herbarium, University of Isfahan"
,,,3440,"MO 3238710,"
,,,3441,"Herbário da Embrapa Clima Temperado, Pelotas, RS"
,,,3442,Daraina
,,,3443,Herb. Mahidol Univ. (Kanchanaburi campus)
,,,3444,"SNG BD625,"
,,,3445,"E BD624, BD627,"
,,,3446,SING [including flowers and fruits in spirit]
,,,3447,"SGN BGM1595, BGM1596, BGM1597, BGM1598,"
,,,3448,"E BGM1599, BGM1601,"
,,,3449,455658
,,,3450,455659
NHM,52.944258,-1.191877,3451,NHM
,,,3452,PERTH 08336474 &
USMS,31.32806,-89.332176,3453,USMS
ZAGR,45.8316251,16.0295033,3454,ZAGR
,,,3455,XSNP
ECWP,33.007746,-4.093995,3456,ECWP
,,,3457,Herb. Akdeniz Univ.
,,,3458,"Herbarium, University of Kerala"
,,,3459,kubh
,,,3460,Herb. Strid.
,,,3461,SBUSH
,,,3462,MPIH
,,,3463,00751711
,,,3464,00751712
,,,3465,007517114
,,,3466,Herb. Shahid-Bahonar Univ. Kerman
,,,3467,Herb. Pha Tad Ke Bot. Gard.
,,,3468,NUOL
,,,3469,NHOL
,,,3470,Herb. Forest Sci. Centre Centr. N. Vietnam
,,,3471,FACEN
,,,3472,"Herb. Islamic Azad Univ., Jahrom"
,,,3473,Herb. Centre Natl. Applic. Rech. Pharm.
LWI,-4.354065,15.319103,3474,LWI
,,,3475,Herb. Lowrie
OH,49.047153,14.403455,3476,OH
,,,3477,"Herb. D. FELIX, Marktredwitz"
,,,3478,Herb. D. FELIX Marktredwitz
,,,3479,"Herb.D.FELIX, Marktredwitz"
HURG,-32.044605,-52.078587,3480,HURG
,,,3481,FCB
,,,3482,HBJN
TOSEHIM,27.628376,95.529225,3483,TOSEHIM
,,,3484,Herb. P. Danton
,,,3485,"Herb. SNM College, Maliankara, Ernakulam"
,,,3486,BS
CEBU,10.353769,123.911045,3487,CEBU
,,,3488,SANT 50009 specimen on the top left
,,,3489,SANT 50009 remaining specimen
,,,3490,herb. Karl
,,,3491,"Herbarium of the Center for Plant Conservation, Hanoi"
MAD,35.11377,-89.962341,3492,MAD
JCB,12.980859,77.603951,3493,JCB
,,,3494,AMES [flower in spirit]
,,,3495,VEN [dry flowers]
KFBG,22.433883,114.118469,3496,KFBG
CUH,22.5274861,88.36272778,3497,CUH
,,,3498,Herb. Sanchez Pedraja
FAFU,26.10556204,119.2321247,3499,FAFU
,,,3500,"PERTH two sheets:08414645, 08414645, belong to the same specimen"
,,,3501,149115
,,,3502,149116
,,,3503,149117
,,,3504,2006-0005939
,,,3505,Tunceli University
,,,3506,W 2013-0006270 &
,,,3507,FRIM
,,,3508,TI MH
,,,3509,CICY 2 sheets
,,,3510,Herb. Madura College
,,,3511,Herb. Brandstatter
,,,3512,Hb. Gottschlich
UPF,-17.557631,-149.605988,3513,UPF
,,,3514,Herb. Khartoum Univ.
HUST,34.772419,111.200233,3515,HUST
,,,3516,"University of Carthage, Faculty of Sciences, Bizerte"
,,,3517,Herb. Sheader
BCRU,-41.144993,-71.316406,3518,BCRU
BHSC,44.493618,-103.870255,3519,BHSC
,,,3520,"AK 288088, 288171,"
,,,3521,Herb. Majalgaon Coll.
,,,3522,CORD 00006797 &
,,,3523,"CORD 0000676,00006770,"
,,,3524,JBL (in Spirit)
,,,3525,LISI LISI -1595/2013
PHEO,44.995762,34.364182,3526,PHEO
,,,3527,UC-JEPS
,,,3528,UMA
MIRR,2.835575,-60.682106,3529,MIRR
,,,3530,Herb. Vietnamese Acad. For. Sci.
,,,3531,Herb. Dalat Univ.
,,,3532,UNAS
,,,3533,UPAO
,,,3534,Geo. B. Hinton Herb.
HURB,-12.659972,-39.124342,3535,HURB
,,,3536,QCA?
LIB,6.299807,-10.794008,3537,LIB
,,,3538,HUA 142183[basal portion] + 142184 [a distal portion]
CMUB,18.803478,98.963946,3539,CMUB
ALBC,42.25074,-84.753021,3540,ALBC
,,,3541,Herb. Bhawabhuti Coll.
,,,3542,herb. Fern.Casas
OC,41.282387,-82.214531,3543,OC
MMMN,49.9002,-97.135536,3544,MMMN
,,,3545,"Institute of Bioresources and Sustainable Development, Imphal"
,,,3546,Herb. Centre Orchid Gene Conservation E. Himalayan Region
,,,3547,Herb. Centre Orchid Gene Conservation E. Himalyan Region
,,,3548,Herb. Tarbiat Modares Univ.
HSBU,35.79873,51.395333,3549,HSBU
,,,3550,UFBA
BI,41.107483,16.878159,3551,BI
,,,3552,herb. L. BENNERY (sub nOHO-0007-13)
ARG,35.891174,14.50505,3553,ARG
,,,3554,0200290
KTC,50.8829,20.6526,3555,KTC
,,,3556,FLA
,,,3557,BKF [Note: holotype has since been destroyed]
,,,3558,Universidade da Madeira
JXAU,28.65576,115.905052,3559,JXAU
,,,3560,Herb. Esc. Super. Agric. Hermanos Escobar
,,,3561,KEW
,,,3562,BSHC BSK
,,,3563,HAJB–PFC
HFA,22.99849606,-82.14880943,3564,HFA
JABU,-21.24473279,-48.29894576,3565,JABU
,,,3566,Herb. Center Plant Conservation
BRBA,-12.151523,-45.002633,3567,BRBA
,,,3568,051336
,,,3569,04795710
,,,3570,"NOU 030922,"
,,,3571,"NOU 033929,"
,,,3572,"P 2 sheets P-02432635,"
,,,3573,SEY 2 sheets
,,,3574,Mindanao State University - Iligan Institute of Technology
,,,3575,M Du-23281
,,,3576,M Du-23324
,,,3577,M Du-23225
,,,3578,M Du-25665
,,,3579,M Du-27424
,,,3580,M Du-27425
,,,3581,M Du-27463
,,,3582,M Du-27456
,,,3583,M Du-25548
,,,3584,M Du-23329
,,,3585,Herbarium of Akdeniz University
,,,3586,BSI-SHC
,,,3587,Herb. St. Joseph's College
,,,3588,CAL 23463 B & C
DPUH,36.858081,42.865871,3589,DPUH
,,,3590,LBW
,,,3591,Herb. Center Pl. Conserv.
CATH,9.258827,76.780299,3592,CATH
,,,3593,NHN
HIBG,34.390719,132.347438,3594,HIBG
,,,3595,SNMS
,,,3596,"MA 858787,"
,,,3597,WELT-SP
,,,3598,JBDS
,,,3599,Herb. Cayetano Heredia Peruvian Univ.
,,,3600,5994645
,,,3601,33997
,,,3602,RB RB–00413518
,,,3603,NMW V.2013.1.185
,,,3604,NMW V.2013.1.183
,,,3605,NMW V.2013.1.182
,,,3606,Herb. Hammel
,,,3607,NMW V.2013.1.186
BRISTM,51.456139,-2.605262,3608,BRISTM
,,,3609,WSY (WSY0047333)
,,,3610,NMW V.2001.25.309
,,,3611,NMW V.2013.1.184
SNUA,37.478409,126.951607,3612,SNUA
KUBH,8.567351,76.888078,3613,KUBH
NBYC,34.285634,-81.622375,3614,NBYC
,,,3615,"PERTH 08526273 & 08526281, belong to the same specimen"
,,,3616,TBGRI
,,,3617,"L 2444, no. det."
,,,3618,"L 2458, no. det."
,,,3619,"L 2475, no. det."
,,,3620,"L 2499, no. det."
,,,3621,"L 2611, no. det."
,,,3622,"L 2634, no. det."
,,,3623,37002-37003
,,,3624,"L [herb. vS 40355], no. det."
,,,3625,"L 2694, no. det."
,,,3626,LWG [herb. vS 41767] (no. det.
,,,3627,"L 2715 [herb. vS 42512], no. det."
,,,3628,L [herb. vS 40820] (no. det.
AMNH,65.685015,-18.119229,3629,AMNH
,,,3630,CABNB
,,,3631,UAMIZ (x4)
,,,3632,IEB (x3)
,,,3633,Herb. Center Plant Conserv. Hanoi
UCSC,36.993729,-122.056969,3634,UCSC
,,,3635,SPF 2 sheets
,,,3636,"BSI, Pune"
,,,3637,Herb. Suriana Bot. Conserv. Gard.
HERZ,59.91674,30.28998,3638,HERZ
,,,3639,AZB AZB2313 [AI-MAAG-003]
,,,3640,"AZB AZB2314 [AI-MAAG-004], AZB2315 [AI-MAAG-005], AZB2316 [AIMAAG-"
,,,3641,BM AZB2317 [AI-MAAG-007]
NNSU,56.260429,43.805244,3642,NNSU
,,,3643,Herb. Univ. Jordan
,,,3644,Herb. Negaresh
,,,3645,QBG (Spirit collection)
,,,3646,ISA
,,,3647,3670530
,,,3648,3670556
,,,3649,4369938
,,,3650,4369939
,,,3651,LE LE
,,,3652,NTU
,,,3653,Herbarium of Hon Ba Nature Reserve
MOSS,-5.169881,-37.352837,3654,MOSS
,,,3655,PAL-Greuter
,,,3656,Herb. Forest Admin. Cambodia
,,,3657,HUPCH
,,,3658,SESH
,,,3659,Herb. Embrapa Clima Temperado
,,,3660,450
,,,3661,ma
,,,3662,FHO Brahms specimen ID:
,,,3663,QTPMB
,,,3664,Herb. Qinghai-Tibetan Plateau Mus. Biol.
,,,3665,Herb. Qinghai-Tibetan Plateau Mus. of Biology
,,,3666,Herb. Qinghai-Tibetan Plateau Mus. BIol.
,,,3667,0210903
,,,3668,0210904
,,,3669,0202907
PBB,11.067067,106.586991,3670,PBB
,,,3671,Herbarium Bali Botanic Garden
,,,3672,Herb. Bali. Bot. Gard.
,,,3673,HAOC
NAKU,40.992086,27.579523,3674,NAKU
NAU,32.106571,118.763908,3675,NAU
,,,3676,CR-
,,,3677,F!
,,,3678,INB!
,,,3679,MO!
,,,3680,MO-
,,,3681,NY!
,,,3682,B 10
,,,3683,Herb. Dept. Bozok Univ.
,,,3684,PERTH 08635056 (sheet1 of two)
,,,3685,08635137 (shhet 2 of two)
,,,3686,Herb. Soroa Orchid Garden
,,,3687,Herbarium of Tay Nguyen Institute of Scientific Research of Vietnamese Academy of Science and Technology
,,,3688,Herb. Dept. Bot. Ecol. Natl. Univ. Vietnam Ho Chi Minh City
LWU,26.861061,80.89444,3689,LWU
